-29.44,-33.31,-49.18,-10.01,-33.66,23.02,-24.43
-29.44,-33.31,-49.18,-10.01,-33.66,23.02,-24.43
-29.44,-33.31,-49.18,-10.01,-33.66,23.02,-24.43
-29.44,-33.31,-49.18,-10.01,-33.66,23.02,-24.43
-29.44,-33.31,-49.18,-10.01,-33.66,23.02,-24.43
-29.44,-33.31,-49.18,-10.01,-33.66,23.02,-24.43
-29.44,-33.31,-49.18,-10.01,-33.66,23.02,-24.43
-29.53,-33.31,-49.18,-10.01,-33.66,23.02,-24.43
-29.44,-33.31,-49.18,-10.01,-33.66,23.02,-24.43
-29.44,-33.31,-49.18,-10.01,-33.66,23.02,-24.43
-29.44,-33.31,-49.18,-10.01,-33.66,23.02,-24.43
-29.44,-33.31,-49.18,-10.01,-33.66,23.02,-24.43
-29.44,-33.31,-49.18,-10.01,-33.66,23.02,-24.43
-29.53,-33.31,-49.18,-10.01,-33.66,23.02,-24.43
-29.44,-33.31,-49.18,-10.01,-33.66,23.02,-24.43
-29.44,-33.31,-49.18,-10.01,-33.66,23.02,-24.43
-29.44,-33.31,-49.18,-10.01,-33.66,23.02,-24.43
-29.44,-33.31,-49.18,-10.01,-33.66,23.02,-24.43
-28.56,-34.36,-49.71,-9.93,-33.48,22.06,-25.57
-23.9,-39.9,-54.72,-10.89,-28.65,16.52,-30.93
-20.74,-45.7,-62.980000000000004,-10.01,-20.65,9.75,-38.67
-20.91,-47.28,-67.37,-9.66,-16.87,6.94,-42.09
-20.91,-43.59,-67.11,-8.08,-17.22,5.27,-42.36
-20.83,-40.69,-65.53,-6.59,-21.53,4.13,-42.36
-20.83,-40.69,-64.47,-4.92,-25.13,3.6,-42.53
-20.83,-40.6,-60.34,-3.33,-25.48,3.07,-43.33
-20.83,-40.6,-57.620000000000005,-2.02,-22.5,1.14,-44.47
-20.91,-40.42,-58.06,0.43,-21.88,-2.37,-48.42
-23.29,-40.42,-58.06,1.49,-21.79,-2.9,-56.95
-30.14,-38.49,-58.06,4.57,-19.95,-3.33,-86.66
-30.23,-35.85,-58.06,3.6,-22.76,-5.97,-85.69
-30.23,-35.85,-58.06,3.16,-22.76,-5.71,-79.27
-30.23,-35.85,-58.06,3.16,-22.76,-5.71,-73.91
-30.23,-35.85,-58.06,3.16,-22.76,-5.44,-68.55
-30.23,-35.85,-58.06,3.16,-22.76,-5.44,-65.56
-30.23,-35.85,-58.06,3.16,-22.58,-5.44,-64.33
-30.23,-35.85,-58.06,3.16,-22.58,-5.44,-59.94
-30.23,-35.85,-58.06,3.16,-22.58,-4.92,-52.99
-30.23,-35.85,-58.06,3.16,-21.88,-4.92,-47.54
-30.23,-35.85,-58.06,3.16,-21.88,-4.74,-42.62
-30.23,-35.85,-58.06,3.16,-21.88,-4.74,-40.78
-30.23,-35.85,-58.06,3.16,-21.88,-4.74,-39.02
-30.23,-35.94,-58.06,3.16,-21.7,-4.65,-35.24
-30.23,-35.94,-58.06,3.16,-21.62,-4.21,-29.17
-30.23,-35.94,-58.06,3.16,-21.62,-4.13,-27.07
-30.23,-36.03,-58.06,3.16,-21.62,-4.13,-27.07
-30.23,-36.03,-58.06,3.16,-21.62,-4.13,-27.07
-30.23,-36.03,-58.06,3.16,-21.53,-4.13,-27.07
-30.23,-36.03,-58.06,3.16,-21.53,-3.86,-27.07
-30.23,-36.03,-58.06,3.16,-21.53,-3.77,-27.07
-30.23,-36.03,-58.06,3.16,-21.53,-3.77,-27.07
-30.14,-36.12,-58.06,3.07,-21.09,-3.77,-27.07
-30.14,-36.21,-57.97,2.54,-18.98,-4.48,-27.07
-30.14,-36.21,-56.83,2.02,-17.4,-4.48,-27.07
-30.14,-36.21,-55.06999999999999,1.75,-16.69,-1.14,-27.07
-30.14,-35.85,-53.66,-0.35,-20.39,2.72,-27.07
-30.14,-33.57,-51.29,-2.63,-24.78,8.17,-27.07
-30.14,-30.93,-49.44,-6.5,-31.11,11.86,-27.07
-29.7,-28.38,-46.72,-7.99,-33.04,11.95,-27.07
-27.33,-26.36,-41.62,-9.66,-32.16,8.87,-27.07
-22.76,-23.99,-36.0,-13.71,-25.92,0.87,-27.07
-18.01,-21.79,-35.03,-15.64,-15.2,-11.16,-27.07
-17.13,-21.35,-34.68,-13.18,-7.11,-23.2,-27.07
-16.96,-21.35,-33.36,-12.21,-3.86,-30.58,-27.07
-16.61,-21.44,-33.27,-9.4,-4.13,-33.39,-27.07
-16.61,-21.44,-33.27,-8.34,-10.54,-32.43,-27.07
-15.82,-21.35,-33.36,-4.57,-19.68,-25.22,-27.07
-15.64,-20.3,-32.66,-2.54,-25.04,-16.52,-27.07
-16.17,-17.13,-29.4,-5.27,-26.19,-4.83,-27.07
-16.87,-13.62,-27.03,-10.54,-24.08,6.32,-27.07
-17.22,-9.14,-25.270000000000003,-12.56,-23.81,12.21,-27.07
-18.8,-4.04,-20.97,-10.19,-25.75,14.15,-27.07
-20.03,1.23,-15.25,-9.31,-23.99,13.62,-27.07
-20.21,6.59,-9.280000000000001,-11.07,-21.53,12.83,-27.07
-20.21,10.45,-5.0600000000000005,-12.12,-22.76,12.39,-27.07
-20.21,13.27,-3.74,-14.5,-28.3,12.83,-27.07
-19.95,14.76,-1.2799999999999994,-14.58,-30.23,14.58,-27.07
-19.51,14.76,1.3600000000000003,-14.85,-29.0,16.17,-26.98
-18.8,14.76,1.3600000000000003,-16.52,-26.63,17.05,-26.98
-17.92,14.76,2.1500000000000004,-16.34,-27.86,16.25,-26.98
-17.57,16.08,4.26,-16.34,-27.24,17.22,-26.98
-16.96,18.19,5.23,-16.25,-25.75,17.22,-26.98
-16.17,20.56,8.39,-16.87,-24.52,16.87,-26.98
