10.19,-42.01,-37.26,-8.26,30.58,31.81,-2.46
10.1,-41.74,-39.9,-8.43,28.65,31.99,-2.46
10.1,-41.57,-42.09,-8.43,27.15,31.99,-2.46
9.14,-41.57,-44.2,-8.34,25.13,31.99,-3.25
7.55,-41.57,-45.61,-6.94,24.52,31.99,-5.62
7.2,-41.39,-46.31,-6.85,24.52,31.99,-5.8
7.11,-41.22,-46.4,-6.85,24.52,31.99,-7.2
6.94,-40.95,-46.84,-6.85,24.52,31.99,-12.21
5.53,-40.86,-47.98,-6.41,24.34,31.99,-21.09
4.13,-40.86,-48.51,-5.62,24.34,31.11,-33.48
3.69,-40.86,-48.51,-5.62,23.99,30.41,-49.57
3.6,-40.86,-48.6,-5.62,23.99,30.41,-61.87
3.6,-40.78,-49.74,-5.62,23.37,30.41,-69.43
3.6,-40.69,-51.06,-5.62,22.58,30.41,-72.33
3.6,-40.69,-51.06,-5.62,22.23,30.41,-70.83
3.6,-40.69,-51.06,-5.62,22.23,30.41,-66.09
3.51,-40.69,-51.06,-5.62,22.23,30.41,-59.67
3.42,-40.69,-51.06,-5.97,22.23,30.41,-56.51
3.51,-40.69,-51.06,-5.97,22.23,30.41,-56.07
3.51,-40.69,-51.06,-6.15,22.23,30.41,-55.98
3.42,-40.69,-51.06,-6.32,22.23,30.41,-55.98
3.42,-40.69,-51.06,-6.32,22.23,30.41,-55.98
3.33,-40.6,-51.06,-6.32,22.23,30.41,-55.45
3.25,-40.6,-51.15,-6.32,22.23,30.41,-51.94
3.16,-40.6,-51.15,-6.67,22.23,30.41,-46.66
3.16,-40.6,-51.24,-6.67,22.23,30.41,-40.16
3.16,-40.6,-51.24,-6.85,22.23,30.41,-30.32
3.16,-40.6,-51.24,-6.85,22.23,30.41,-26.71
3.16,-40.6,-51.24,-6.85,22.23,30.41,-26.71
3.33,-40.6,-51.24,-6.85,22.23,30.41,-26.71
3.51,-40.6,-51.24,-7.38,22.23,30.41,-26.71
3.51,-40.6,-51.24,-8.08,21.18,30.41,-26.71
2.9,-40.6,-51.24,-9.4,20.12,30.41,-26.71
1.4,-40.6,-49.57,-10.54,19.95,30.67,-26.71
-0.43,-40.69,-49.13,-12.56,19.95,31.81,-26.71
-2.28,-40.69,-48.95,-13.0,19.95,32.16,-26.71
-3.95,-40.69,-48.42,-13.62,19.95,33.57,-26.71
-5.8,-40.69,-47.98,-14.15,20.21,34.36,-26.71
-7.82,-40.69,-47.46,-14.94,20.21,35.06,-26.71
-8.61,-40.51,-47.37,-16.25,20.03,37.0,-26.71
-8.78,-39.55,-46.4,-16.25,18.8,38.23,-26.71
-10.19,-38.14,-44.64,-16.17,18.45,38.23,-26.71
-12.21,-37.08,-43.15,-14.06,17.75,36.38,-26.71
-12.12,-34.45,-40.78,-13.79,17.75,35.24,-26.71
-11.86,-31.72,-39.81,-13.09,16.69,35.24,-26.71
-11.86,-28.74,-37.96,-13.0,16.34,35.24,-26.71
-11.86,-25.4,-34.71,-13.0,16.96,35.24,-26.71
-11.86,-22.14,-32.6,-13.44,18.19,35.41,-26.71
-11.25,-18.98,-30.23,-13.62,19.33,36.03,-26.71
-11.07,-15.9,-27.15,-13.62,20.21,36.03,-26.71
-11.42,-12.83,-23.81,-13.62,20.91,36.03,-26.71
-11.33,-9.93,-20.21,-13.79,22.5,36.03,-26.71
-11.25,-7.38,-18.1,-13.88,23.55,36.03,-26.71
-10.54,-4.3,-16.25,-14.06,23.9,36.82,-26.71
-10.1,-1.14,-13.44,-14.41,23.9,36.82,-26.71
-10.37,1.4,-10.01,-14.67,23.9,36.82,-26.71
-10.37,3.42,-6.76,-14.67,23.81,35.77,-26.71
-10.19,4.57,-4.3,-14.67,23.81,35.5,-26.71
-10.37,20.39,17.75,-4.21,34.36,27.42,-26.71
-10.37,23.37,23.37,-3.6,35.94,26.63,-26.71
-10.37,24.16,28.03,-1.14,37.35,25.83,-26.71
-9.84,25.57,34.8,7.11,37.35,20.03,-26.71
-9.66,26.71,34.89,7.55,37.35,19.68,-26.71
-9.66,27.07,34.89,7.55,37.35,19.68,-26.71
-9.66,27.33,34.89,7.55,37.26,19.68,-26.71
-9.66,27.42,34.89,7.55,36.21,20.12,-26.71
-9.66,27.42,34.89,7.64,36.21,20.47,-26.71
-9.66,28.12,36.82,7.99,36.21,20.47,-26.71
-9.66,28.82,38.67,7.99,36.21,20.47,-26.71
-9.75,32.78,42.71,7.99,36.29,21.35,-26.71
-9.75,32.87,42.71,8.96,36.29,21.35,-26.71
-9.75,32.95,42.8,8.96,36.29,21.35,-26.71
-9.75,32.95,42.8,8.96,36.29,21.26,-26.71
-9.75,32.95,42.8,8.96,36.29,21.0,-26.71
-9.75,32.95,42.8,8.96,36.29,21.0,-26.71
-9.75,32.95,42.97,8.96,36.56,20.91,-26.71
-9.75,32.95,42.97,8.96,36.56,20.65,-26.71
-9.75,32.95,42.97,8.96,36.56,20.65,-26.71
-9.75,32.95,42.97,8.96,36.56,20.65,-26.71
-9.75,32.95,42.97,8.96,36.82,20.65,-26.71
-9.75,32.95,42.97,8.96,36.82,20.65,-26.71
-9.75,32.95,42.97,8.96,36.82,20.65,-26.71
-9.75,32.95,42.97,8.96,36.82,20.39,-26.71
-9.75,32.95,42.97,8.96,36.82,20.3,-26.71
-9.75,32.95,42.97,8.96,36.82,20.3,-26.71
-9.75,32.95,42.97,8.96,36.82,20.03,-26.71
-9.75,32.95,42.97,8.96,36.82,20.03,-26.71
-9.75,32.95,42.97,8.96,36.82,20.03,-26.71
-9.75,32.95,42.97,8.96,36.82,20.03,-26.71
-9.75,32.95,42.97,8.96,36.82,20.03,-26.71
-9.75,32.95,42.97,9.31,36.82,20.03,-26.71
-9.75,32.95,42.97,9.31,36.82,19.86,-26.71
-9.75,32.95,42.97,9.31,36.82,19.86,-26.71
-9.75,32.95,42.97,9.31,36.82,19.86,-26.71
-9.75,32.95,42.97,9.31,36.82,19.86,-26.71
-9.75,32.95,42.97,9.31,36.82,19.86,-26.71
-9.75,32.95,42.97,9.31,36.82,19.86,-26.71
-9.75,32.95,42.97,9.49,36.82,19.86,-26.71
-9.75,32.95,42.97,9.49,36.82,19.68,-26.71
-9.75,32.95,42.97,9.49,36.82,19.68,-26.71
-9.75,32.95,42.97,9.49,36.82,19.68,-26.71
-9.75,33.04,42.97,9.49,36.82,19.68,-26.71
-9.75,33.04,42.97,9.49,36.82,19.68,-26.71
-9.75,33.04,42.97,9.66,36.82,19.68,-26.71
-9.75,33.04,42.97,9.66,36.82,19.68,-26.71
-9.75,33.04,42.97,9.66,36.82,19.68,-26.71
-9.75,33.04,42.97,9.66,36.82,19.68,-26.71
-9.75,33.04,42.97,9.93,36.82,19.42,-26.71
-9.75,33.04,42.97,9.93,36.82,19.33,-26.71
-9.75,33.04,42.97,9.93,36.82,19.33,-26.71
-9.75,33.04,42.89,9.93,36.82,19.33,-26.71
-9.75,33.04,42.89,9.93,36.82,19.33,-26.71
-9.75,33.04,42.89,9.93,37.0,19.33,-26.71
-9.75,33.04,42.89,9.93,37.0,18.89,-26.71
-9.75,33.04,42.89,10.37,37.44,18.54,-26.71
-9.75,33.04,42.89,10.63,37.96,18.28,-26.71
-9.75,32.6,41.74,11.07,38.05,18.1,-26.71
-9.75,31.37,38.67,12.3,37.88,17.75,-26.71
-8.96,17.05,23.46,12.91,36.29,16.87,-26.71
-9.05,13.18,19.42,12.91,35.68,16.87,-26.71
-8.96,8.61,15.11,12.48,34.45,16.87,-26.71
-8.7,3.51,10.19,11.42,33.75,16.87,-26.71
-8.08,-1.23,6.06,11.33,32.87,16.69,-26.71
-7.55,-6.67,0.43,10.45,31.11,16.69,-26.71
-7.55,-12.39,-4.21,8.26,30.84,16.87,-26.71
-7.2,-17.66,-7.82,5.71,30.84,18.1,-26.71
-7.03,-22.41,-9.93,3.51,31.28,18.8,-26.71
-5.97,-26.54,-11.42,-0.17,32.25,20.21,-26.71
-5.0,-30.14,-13.35,-3.33,33.22,21.97,-26.71
-4.92,-32.78,-14.94,-4.83,34.62,23.29,-26.71
-4.13,-36.73,-18.36,-8.17,37.26,25.66,-26.71
-2.72,-40.25,-21.09,-10.63,38.84,26.45,-26.71
-1.05,-42.71,-23.37,-11.6,40.07,26.98,-26.71
1.31,-45.35,-24.78,-13.18,41.48,27.33,-26.71
3.86,-48.6,-26.27,-14.15,42.62,27.86,-26.71
5.88,-52.38,-27.94,-14.5,43.41,27.86,-26.71
6.32,-57.12,-28.56,-14.67,47.02,27.86,-26.71
5.97,-60.99,-29.97,-14.67,49.39,27.68,-26.71
3.86,-64.68,-32.16,-12.21,51.41,26.89,-26.71
1.14,-67.06,-33.83,-9.31,51.94,24.87,-26.71
-0.43,-68.64,-35.77,-8.08,51.94,23.81,-26.71
-0.52,-69.87,-38.4,-8.08,52.2,23.81,-26.71
-0.61,-71.19,-41.22,-8.08,52.2,23.64,-26.71
-0.61,-72.42,-44.2,-8.08,52.2,23.11,-26.71
-0.52,-73.38,-45.96,-8.34,52.2,23.11,-26.71
-0.52,-74.17,-46.84,-8.34,52.03,23.11,-26.71
-0.52,-75.49,-48.86,-7.55,51.32,23.11,-26.71
-0.52,-76.11,-50.18,-7.2,51.32,23.11,-26.71
-0.52,-76.2,-50.62,-6.85,51.24,23.11,-26.71
-0.52,-76.2,-50.8,-6.32,50.27,23.11,-26.71
-0.52,-76.2,-51.67,-6.15,50.27,23.11,-26.98
-0.52,-76.2,-52.2,-5.88,50.18,23.11,-27.86
-0.52,-76.2,-52.91,-5.8,49.83,23.11,-30.58
-0.61,-76.2,-52.91,-5.8,49.3,23.11,-35.68
-0.61,-76.2,-52.91,-5.8,49.21,23.11,-40.51
-0.61,-76.2,-52.91,-5.8,49.13,22.85,-45.52
-0.61,-76.2,-52.91,-5.8,48.95,22.76,-49.3
-0.61,-76.2,-52.91,-5.8,48.77,22.76,-49.39
-0.61,-76.2,-52.99,-5.8,48.51,22.76,-49.39
-0.61,-76.2,-52.99,-5.8,48.33,22.76,-47.1
-0.61,-76.2,-52.99,-5.8,47.81,22.76,-47.28
-0.61,-76.2,-53.52,-5.8,47.81,22.41,-47.9
-0.52,-76.2,-53.52,-5.8,47.81,22.41,-48.95
-0.52,-76.2,-53.52,-5.8,47.81,22.41,-49.83
-0.52,-76.2,-53.52,-5.8,47.81,22.41,-49.83
-0.52,-76.2,-53.52,-5.8,47.81,22.32,-50.8
-0.52,-76.2,-53.52,-5.8,47.81,21.79,-55.1
-0.52,-76.2,-53.52,-5.8,47.81,21.79,-58.0
-0.52,-76.2,-53.52,-5.8,47.81,21.7,-58.88
-0.52,-76.2,-53.52,-5.8,47.81,21.7,-58.35
