-9.75,32.95,43.97,8.96,36.56,20.65,-26.71
-9.75,32.95,43.97,8.96,36.56,20.65,-26.71
-9.75,32.95,43.97,8.96,36.82,20.65,-26.71
-9.75,32.95,43.97,8.96,36.82,20.65,-26.71
-9.75,32.95,43.97,8.96,36.82,20.65,-26.71
-9.75,32.95,43.97,8.96,36.82,20.39,-26.71
-9.75,32.95,43.97,8.96,36.82,20.3,-26.71
-9.75,32.95,43.97,8.96,36.82,20.3,-26.71
-9.75,32.95,43.97,8.96,36.82,20.03,-26.71
-9.75,32.95,43.97,8.96,36.82,20.03,-26.71
-9.75,32.95,43.97,8.96,36.82,20.03,-26.71
-9.75,32.95,43.97,8.96,36.82,20.03,-26.71
-9.75,32.95,43.97,8.96,36.82,20.03,-26.71
-9.75,32.95,43.97,9.31,36.82,20.03,-26.71
-9.75,32.95,43.97,9.31,36.82,19.86,-26.71
-9.75,32.95,43.97,9.31,36.82,19.86,-26.71
-9.75,32.95,43.97,9.31,36.82,19.86,-26.71
-9.75,32.95,43.97,9.31,36.82,19.86,-26.71
-9.75,32.95,43.97,9.31,36.82,19.86,-26.71
-9.75,32.95,43.97,9.31,36.82,19.86,-26.71
-9.75,32.95,43.97,9.49,36.82,19.86,-26.71
-9.75,32.95,43.97,9.49,36.82,19.68,-26.71
-9.75,32.95,43.97,9.49,36.82,19.68,-26.71
-9.75,32.95,43.97,9.49,36.82,19.68,-26.71
-9.75,33.04,43.97,9.49,36.82,19.68,-26.71
-9.75,33.04,43.97,9.49,36.82,19.68,-26.71
-9.75,33.04,43.97,9.66,36.82,19.68,-26.71
-9.75,33.04,43.97,9.66,36.82,19.68,-26.71
-9.75,33.04,43.97,9.66,36.82,19.68,-26.71
-9.75,33.04,43.97,9.66,36.82,19.68,-26.71
-9.75,33.04,43.97,9.93,36.82,19.42,-26.71
-9.75,33.04,43.97,9.93,36.82,19.33,-26.71
-9.75,33.04,43.97,9.93,36.82,19.33,-26.71
-9.75,33.04,43.89,9.93,36.82,19.33,-26.71
-9.75,33.04,43.89,9.93,36.82,19.33,-26.71
-9.75,33.04,43.89,9.93,37.0,19.33,-26.71
-9.75,33.04,43.89,9.93,37.0,18.89,-26.71
-9.75,33.04,43.89,10.37,37.44,18.54,-26.71
-9.75,33.04,43.89,10.63,37.96,18.28,-26.71
-9.75,32.6,42.74,11.07,38.05,18.1,-26.71
-9.75,31.37,39.67,12.3,37.88,17.75,-26.71
-8.96,17.05,24.46,12.91,36.29,16.87,-26.71
-9.05,13.18,20.42,12.91,35.68,16.87,-26.71
-8.96,8.61,16.11,12.48,34.45,16.87,-26.71
-8.7,3.51,11.19,11.42,33.75,16.87,-26.71
-8.08,-1.23,7.06,11.33,32.87,16.69,-26.71
-7.55,-6.67,1.43,10.45,31.11,16.69,-26.71
-7.55,-12.39,-3.21,8.26,30.84,16.87,-26.71
-7.2,-17.66,-6.82,5.71,30.84,18.1,-26.71
-7.03,-22.41,-8.93,3.51,31.28,18.8,-26.71
-5.97,-26.54,-10.42,-0.17,32.25,20.21,-26.71
-5.0,-30.14,-12.35,-3.33,33.22,21.97,-26.71
-4.92,-32.78,-13.94,-4.83,34.62,23.29,-26.71
-4.13,-36.73,-17.36,-8.17,37.26,25.66,-26.71
-2.72,-40.25,-20.09,-10.63,38.84,26.45,-26.71
-1.05,-42.71,-22.37,-11.6,40.07,26.98,-26.71
1.31,-45.35,-23.78,-13.18,41.48,27.33,-26.71
3.86,-48.6,-25.27,-14.15,42.62,27.86,-26.71
5.88,-52.38,-26.94,-14.5,43.41,27.86,-26.71
6.32,-57.12,-27.56,-14.67,47.02,27.86,-26.71
5.97,-60.99,-28.97,-14.67,49.39,27.68,-26.71
3.86,-64.68,-31.159999999999997,-12.21,51.41,26.89,-26.71
1.14,-67.06,-32.83,-9.31,51.94,24.87,-26.71
-0.43,-68.64,-34.77,-8.08,51.94,23.81,-26.71
-0.52,-69.87,-37.4,-8.08,52.2,23.81,-26.71
-0.61,-71.19,-40.22,-8.08,52.2,23.64,-26.71
-0.61,-72.42,-43.2,-8.08,52.2,23.11,-26.71
-0.52,-73.38,-44.96,-8.34,52.2,23.11,-26.71
-0.52,-74.17,-45.84,-8.34,52.03,23.11,-26.71
-0.52,-75.49,-47.86,-7.55,51.32,23.11,-26.71
-0.52,-76.11,-49.18,-7.2,51.32,23.11,-26.71
-0.52,-76.2,-49.62,-6.85,51.24,23.11,-26.71
-0.52,-76.2,-49.8,-6.32,50.27,23.11,-26.71
-0.52,-76.2,-50.67,-6.15,50.27,23.11,-26.98
-0.52,-76.2,-51.2,-5.88,50.18,23.11,-27.86
-0.52,-76.2,-51.91,-5.8,49.83,23.11,-30.58
-0.61,-76.2,-51.91,-5.8,49.3,23.11,-35.68
-0.61,-76.2,-51.91,-5.8,49.21,23.11,-40.51
-0.61,-76.2,-51.91,-5.8,49.13,22.85,-45.52
-0.61,-76.2,-51.91,-5.8,48.95,22.76,-49.3
-0.61,-76.2,-51.91,-5.8,48.77,22.76,-49.39
-0.61,-76.2,-51.99,-5.8,48.51,22.76,-49.39
-0.61,-76.2,-51.99,-5.8,48.33,22.76,-47.1
-0.61,-76.2,-51.99,-5.8,47.81,22.76,-47.28
-0.61,-76.2,-52.52,-5.8,47.81,22.41,-47.9
-0.52,-76.2,-52.52,-5.8,47.81,22.41,-48.95
-0.52,-76.2,-52.52,-5.8,47.81,22.41,-49.83
-0.52,-76.2,-52.52,-5.8,47.81,22.41,-49.83
-0.52,-76.2,-52.52,-5.8,47.81,22.32,-50.8
-0.52,-76.2,-52.52,-5.8,47.81,21.79,-55.1
-0.52,-76.2,-52.52,-5.8,47.81,21.79,-58.0
-0.52,-76.2,-52.52,-5.8,47.81,21.7,-58.88
-0.52,-76.2,-52.52,-5.8,47.81,21.7,-58.35
