-3.16,-21.7,-39.37,0.35,5.8,13.09,-1.49
-3.16,-21.7,-39.37,0.35,5.8,13.09,-1.49
-3.07,-21.7,-39.37,0.35,5.8,13.09,-1.49
-3.16,-21.7,-39.37,0.35,5.8,13.09,-1.49
-3.07,-21.7,-39.37,0.35,5.8,13.09,-1.49
-3.16,-21.7,-39.37,0.35,5.8,13.09,-1.49
-3.07,-21.7,-39.37,0.35,5.8,13.09,-1.49
-3.16,-21.7,-39.37,0.35,5.8,13.09,-1.49
-3.07,-21.7,-39.37,0.35,5.8,13.09,-1.49
-3.16,-21.7,-39.37,0.35,5.8,13.09,-1.49
-3.07,-21.7,-39.37,0.35,5.8,13.09,-1.49
-3.16,-21.7,-39.37,0.35,5.8,13.09,-1.49
-3.16,-21.7,-39.37,0.35,5.8,13.09,-1.49
-3.16,-21.7,-39.37,0.35,5.8,13.09,-1.49
-3.16,-21.7,-39.37,0.35,5.8,13.09,-1.49
-3.16,-21.7,-39.37,0.35,5.8,13.09,-1.49
-3.16,-21.7,-39.37,0.35,5.8,13.09,-1.49
-3.07,-21.7,-39.37,0.35,5.8,13.09,-1.49
-3.16,-21.7,-39.37,0.35,5.8,13.09,-1.49
-3.07,-21.7,-39.37,0.35,5.8,13.09,-1.49
-3.16,-21.7,-39.37,0.35,5.8,13.09,-1.49
-3.07,-21.7,-39.37,0.35,5.8,13.09,-1.49
-3.16,-21.7,-39.37,0.35,5.8,13.09,-1.49
-3.16,-21.7,-39.37,0.35,5.8,13.09,-1.49
-3.16,-21.7,-39.37,0.35,5.8,13.09,-1.49
-3.07,-21.7,-39.37,0.35,5.8,13.09,-1.49
-3.16,-21.7,-39.37,0.35,5.8,13.09,-1.49
-3.16,-21.7,-39.37,0.35,5.8,13.09,-1.49
-3.07,-21.7,-39.37,0.35,5.8,13.09,-1.49
-3.16,-21.7,-39.37,0.35,5.8,13.09,-1.49
-3.16,-21.7,-39.37,0.35,5.8,13.09,-1.49
-3.07,-21.7,-39.37,0.35,5.8,13.09,-1.49
